SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
ATULAUTO,2026-09-07,FIZZLE_OUT_EP,False,1,2026-08-03,563.35,515.45,26,459.1,465.15,58661.0,266807.7,0.2198624702360539,-1.3,1,0,,,
BALRAMCHIN,2026-09-07,SUSTAINED_EP,True,1,2026-08-03,646.8,586.2,26,711.55,690.6,5509645.0,3387829.06,1.62630549015953,3.03,4,3,,,NO_CATALYST
BLUEDART,2026-09-07,FIZZLE_OUT_EP,False,1,2026-08-03,5427.0,5160.3,26,4988.8,4991.7,4441.0,25297.64,0.17554997225037594,-0.06,0,0,,,
DALMIASUG,2026-09-07,SUSTAINED_EP,False,1,2026-08-03,411.85,350.9,26,447.8,438.55,292054.0,801088.34,0.36457152777932084,2.11,2,5,,,NO_CATALYST
DHAMPURSUG,2026-09-07,SUSTAINED_EP,False,1,2026-08-03,143.84,135.48,26,171.28,167.59,893333.0,896400.26,0.996578247311084,2.2,5,6,,,NO_CATALYST
KABRAEXTRU,2026-09-07,PERSISTENT_EP,True,1,2026-08-03,418.6,394.95,26,634.5,579.15,759426.0,353643.98,2.1474308710132717,9.56,5,2,,,NO_CATALYST
PROSTARM,2026-09-07,SUSTAINED_EP,False,1,2026-08-03,135.87,127.04,26,138.86,134.73,638920.0,217822.56,2.93321316212609,3.07,1,7,,,NO_CATALYST
REDINGTON,2026-09-07,SUSTAINED_EP,False,1,2026-08-03,347.85,321.65,26,378.2,371.3,5166393.0,7020800.8,0.7358694751743989,1.86,0,8,,,NO_CATALYST
VINDHYATEL,2026-09-07,SUSTAINED_EP,True,1,2026-08-03,2383.0,1985.9,26,2765.0,2732.7,214917.0,74200.38,2.896440692082709,1.18,4,4,,,NO_CATALYST
ALIVUS,2026-09-07,SUSTAINED_EP,False,1,2026-08-04,1335.8,1214.4,25,1388.9,1366.3,128673.0,169435.08,0.7594236093257666,1.65,1,5,,,NO_CATALYST
CAPILLARY,2026-09-07,FIZZLE_OUT_EP,False,1,2026-08-04,534.95,495.55,25,473.8,490.05,97805.0,752027.72,0.13005504637515225,-3.32,1,2,,,
EPACKPEB,2026-09-07,FIZZLE_OUT_EP,False,1,2026-08-04,260.35,243.95,25,230.44,231.11,232605.0,1162426.74,0.20010293293838027,-0.29,0,0,,,
KEI,2026-09-07,FIZZLE_OUT_EP,False,1,2026-08-04,5500.0,5023.3,25,4704.0,4850.0,1220350.0,476343.04,2.5619142036797684,-3.01,0,6,,,
ARTEMISMED,2026-09-07,SUSTAINED_EP,True,1,2026-08-05,322.15,301.75,24,343.5,332.8,782569.0,352368.9,2.220879879013159,3.22,1,5,,,NO_CATALYST
EMIL,2026-09-07,SUSTAINED_EP,False,1,2026-08-05,147.56,133.17,24,178.24,173.74,1704742.0,6946325.8,0.2454163609774825,2.59,3,6,,,NO_CATALYST
FIEMIND,2026-09-07,FIZZLE_OUT_EP,False,1,2026-08-05,2498.0,2324.5,24,2068.8,2085.8,38402.0,85588.4,0.44868229806842985,-0.82,1,2,,,
GODIGIT,2026-09-07,FIZZLE_OUT_EP,False,1,2026-08-05,280.4,263.3,24,256.6,258.3,110938.0,789491.12,0.14051836327177436,-0.66,0,0,,,
KANSAINER,2026-09-07,FIZZLE_OUT_EP,False,1,2026-08-05,210.38,198.92,24,194.28,194.2,142743.0,315018.82,0.45312530851331356,0.04,0,2,,,
MMP,2026-09-07,PERSISTENT_EP,True,1,2026-08-05,329.35,301.05,24,444.95,404.15,388765.0,88492.96,4.3931743270877135,10.1,3,7,,,NO_CATALYST
OMNI,2026-09-07,FIZZLE_OUT_EP,False,1,2026-08-05,732.6,610.5,24,519.55,526.0,289190.0,1288276.16,0.22447826714421232,-1.23,0,0,,,
PTC,2026-09-07,FIZZLE_OUT_EP,False,1,2026-08-05,198.36,183.44,24,154.78,156.29,953200.0,2024456.6,0.4708423979056898,-0.97,0,1,,,
UNIPARTS,2026-09-07,SUSTAINED_EP,False,1,2026-08-05,801.65,732.95,24,902.1,874.05,165683.0,195086.64,0.8492790690331229,3.21,1,7,,,NO_CATALYST
GMMPFAUDLR,2026-09-07,PERSISTENT_EP,False,1,2026-08-06,979.85,857.1,23,1235.7,1147.9,1280855.0,277646.66,4.613255567345921,7.65,2,7,,,NO_CATALYST
IGARASHI,2026-09-07,FIZZLE_OUT_EP,False,1,2026-08-06,493.8,461.05,23,415.15,422.75,58243.0,240620.86,0.24205299573777603,-1.8,0,0,,,
