SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
ASKAUTOLTD,2026-08-06,PERSISTENT_EP,False,1,2026-08-03,569.65,528.05,4,678.8,637.55,9246516.0,592601.78,15.603253841053261,6.47,2,0,,,NO_CATALYST
INDGN,2026-08-06,SUSTAINED_EP,False,1,2026-08-03,545.25,515.15,4,550.2,540.3,3351725.0,285035.26,11.75898378326948,1.83,0,2,,,NO_CATALYST
KABRAEXTRU,2026-08-06,PERSISTENT_EP,False,1,2026-08-03,418.6,394.95,4,477.6,454.4,1101775.0,182660.28,6.031825857269024,5.11,2,0,,,NO_CATALYST
PROSTARM,2026-08-06,PERSISTENT_EP,True,1,2026-08-03,135.87,127.04,4,144.13,133.59,1394406.0,191781.28,7.270813918855897,7.89,1,0,,,NO_CATALYST
RATNAVEER,2026-08-06,SUSTAINED_EP,False,1,2026-08-03,205.79,181.38,4,205.61,203.25,5915194.0,4641797.56,1.274332610058936,1.16,0,2,,,NO_CATALYST
ROSSTECH,2026-08-06,SUSTAINED_EP,True,1,2026-08-03,1067.1,954.1,4,1090.2,1064.65,275629.0,251999.68,1.0937672619266818,2.4,0,1,,,NO_CATALYST
UTTAMSUGAR,2026-08-06,SUSTAINED_EP,True,1,2026-08-03,240.45,222.33,4,254.82,250.44,137088.0,108590.74,1.262428085488689,1.75,1,1,,,NO_CATALYST
BASF,2026-08-06,SUSTAINED_EP,False,1,2026-08-04,3947.1,3729.7,3,4125.0,4036.6,173703.0,41979.62,4.137793529336378,2.19,0,2,,,NO_CATALYST
GRAPHITE,2026-08-06,SUSTAINED_EP,True,1,2026-08-04,710.05,657.95,3,722.05,709.15,1656518.0,1278088.18,1.296090540482113,1.82,0,1,,,NO_CATALYST
AGARWALEYE,2026-08-06,SUSTAINED_EP,True,1,2026-08-05,521.05,493.5,2,532.3,521.05,241448.0,92129.62,2.6207423844796063,2.16,0,1,,,NO_CATALYST
