SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
APLAPOLLO,2026-08-27,SUSTAINED_EP,False,1,2026-08-03,1941.5,1819.5,19,2188.0,2159.0,1061660.0,596392.18,1.7801373586085585,1.34,0,6,,,NO_CATALYST
ATULAUTO,2026-08-27,FIZZLE_OUT_EP,False,1,2026-08-03,563.35,515.45,19,481.15,487.5,64301.0,256429.18,0.25075539375043043,-1.3,1,0,,,
BLUEDART,2026-08-27,FIZZLE_OUT_EP,False,1,2026-08-03,5427.0,5160.3,19,5005.5,5007.0,16935.0,25400.14,0.6667286085824724,-0.03,0,0,,,
REDINGTON,2026-08-27,SUSTAINED_EP,False,1,2026-08-03,347.85,321.65,19,358.4,354.2,3395377.0,7780089.34,0.4364187673968279,1.19,0,4,,,NO_CATALYST
SPORTKING,2026-08-27,SUSTAINED_EP,True,1,2026-08-03,229.63,201.26,19,227.26,224.23,271124.0,769540.24,0.3523194576543522,1.35,0,1,,,NO_CATALYST
VINDHYATEL,2026-08-27,PERSISTENT_EP,True,1,2026-08-03,2383.0,1985.9,19,2530.5,2396.7,150595.0,73006.46,2.0627626651121007,5.58,3,1,,,NO_CATALYST
EPACKPEB,2026-08-27,FIZZLE_OUT_EP,False,1,2026-08-04,260.35,243.95,18,233.95,232.15,288397.0,1362651.66,0.2116439648266381,0.78,0,0,,,
FIEMIND,2026-08-27,FIZZLE_OUT_EP,False,1,2026-08-05,2498.0,2324.5,17,2067.2,2110.0,113990.0,80672.98,1.4129885867610197,-2.03,1,2,,,
GODIGIT,2026-08-27,FIZZLE_OUT_EP,False,1,2026-08-05,280.4,263.3,17,257.75,259.1,81433.0,820726.02,0.09922068755660994,-0.52,0,0,,,
OMNI,2026-08-27,FIZZLE_OUT_EP,False,1,2026-08-05,732.6,610.5,17,575.7,578.15,237985.0,1279082.06,0.1860592118694871,-0.42,0,0,,,
