SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
BALRAMCHIN,2026-08-04,SUSTAINED_EP,True,1,2026-08-03,646.8,586.2,2,658.7,646.8,1590621.0,673476.82,2.361805117509464,1.84,0,1,,,NO_CATALYST
DHAMPURSUG,2026-08-04,PERSISTENT_EP,True,1,2026-08-03,143.84,135.48,2,151.38,143.84,1737108.0,239794.74,7.24414555548633,5.24,1,0,,,NO_CATALYST
IGPL,2026-08-04,SUSTAINED_EP,True,1,2026-08-03,496.65,471.25,2,503.9,496.65,79372.0,39685.44,2.000028221937315,1.46,0,1,,,NO_CATALYST
INDGN,2026-08-04,SUSTAINED_EP,True,1,2026-08-03,545.25,515.15,2,553.75,545.25,1047239.0,254186.96,4.119955642099028,1.56,0,1,,,NO_CATALYST
RATNAVEER,2026-08-04,SUSTAINED_EP,True,1,2026-08-03,205.79,181.38,2,209.33,205.79,18731333.0,4141968.74,4.522326018327217,1.72,0,1,,,NO_CATALYST
UTTAMSUGAR,2026-08-04,PERSISTENT_EP,True,1,2026-08-03,240.45,222.33,2,253.12,240.45,856990.0,91661.92,9.349465950527765,5.27,1,0,,,NO_CATALYST
ALIVUS,2026-08-04,NEW_EP,True,1,2026-08-04,1335.8,1214.4,1,1335.8,1214.4,1241662.0,103991.3,11.94,10.0,0,0,,,NO_CATALYST
ALKYLAMINE,2026-08-04,NEW_EP,True,1,2026-08-04,1921.2,1824.4,1,1921.2,1824.4,1239588.0,156435.04,7.92,5.31,0,0,,,NO_CATALYST
ATHERENERG,2026-08-04,NEW_EP,True,1,2026-08-04,1450.4,1272.7,1,1450.4,1272.7,23853424.0,4522151.02,5.27,13.96,0,0,,,NO_CATALYST
BASF,2026-08-04,NEW_EP,True,1,2026-08-04,3947.1,3729.7,1,3947.1,3729.7,775498.0,21910.36,35.39,5.83,0,0,,,NO_CATALYST
CAPILLARY,2026-08-04,NEW_EP,True,1,2026-08-04,534.95,495.55,1,534.95,495.55,6482411.0,390646.44,16.59,7.95,0,0,,,NO_CATALYST
EPACKPEB,2026-08-04,NEW_EP,True,1,2026-08-04,260.35,243.95,1,260.35,243.95,18645922.0,2188807.02,8.52,6.72,0,0,,,NO_CATALYST
GRAPHITE,2026-08-04,NEW_EP,True,1,2026-08-04,710.05,657.95,1,710.05,657.95,7526768.0,1046326.52,7.19,7.92,0,0,,,NO_CATALYST
KEI,2026-08-04,NEW_EP,True,1,2026-08-04,5500.0,5023.3,1,5500.0,5023.3,3728753.0,311083.58,11.99,9.49,0,0,,,NO_CATALYST
MANINFRA,2026-08-04,NEW_EP,True,1,2026-08-04,111.61,99.82,1,111.61,99.82,9068086.0,1621230.78,5.59,11.81,0,0,,,NO_CATALYST
PAUSHAKLTD,2026-08-04,NEW_EP,True,1,2026-08-04,735.2,652.8,1,735.2,652.8,1387101.0,40273.3,34.44,12.62,0,0,,,NO_CATALYST
PNGSREVA,2026-08-04,NEW_EP,True,1,2026-08-04,510.95,443.25,1,510.95,443.25,5264815.0,217992.96,24.15,15.27,0,0,,,NO_CATALYST
UNIMECH,2026-08-04,NEW_EP,True,1,2026-08-04,1334.1,1259.8,1,1334.1,1259.8,1228868.0,151289.6,8.12,5.9,0,0,,,NO_CATALYST
MANYAVAR,2026-08-04,NEW_EP,True,1,2026-08-04,485.9,418.75,1,485.9,418.75,30164506.0,222544.14,135.54,16.04,0,0,,,NO_CATALYST
YASHO,2026-08-04,NEW_EP,True,1,2026-08-04,4359.9,3884.8,1,4359.9,3884.8,370550.0,47940.04,7.73,12.23,0,0,,,NO_CATALYST
