SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
ATULAUTO,2026-09-11,FIZZLE_OUT_EP,False,1,2026-08-03,563.35,515.45,30,445.6,449.65,59361.0,244187.78,0.24309570282345824,-0.9,1,0,,,
BLUEDART,2026-09-11,FIZZLE_OUT_EP,False,1,2026-08-03,5427.0,5160.3,30,4830.9,4882.6,3737.0,24952.8,0.14976275207591935,-1.06,0,0,,,
KABRAEXTRU,2026-09-11,SUSTAINED_EP,True,1,2026-08-03,418.6,394.95,30,723.15,707.55,479794.0,380154.98,1.262101051523776,2.2,6,4,,,NO_CATALYST
KIOCL,2026-09-11,FIZZLE_OUT_EP,True,1,2026-08-03,394.9,365.55,30,355.9,367.9,142628.0,175292.36,0.8136578228509218,-3.26,0,4,,,
URBANCO,2026-09-11,SUSTAINED_EP,False,1,2026-08-03,146.19,129.39,30,166.89,164.56,4314864.0,10164365.66,0.4245089309390312,1.42,2,6,,,NO_CATALYST
CAPILLARY,2026-09-11,FIZZLE_OUT_EP,False,1,2026-08-04,534.95,495.55,29,461.95,459.9,61095.0,766022.14,0.0797561804153598,0.45,1,2,,,
KEI,2026-09-11,FIZZLE_OUT_EP,False,1,2026-08-04,5500.0,5023.3,29,4578.0,4640.0,1138228.0,500645.44,2.2735211570088403,-1.34,0,6,,,
PNGSREVA,2026-09-11,SUSTAINED_EP,False,1,2026-08-04,510.95,443.25,29,512.7,504.7,79334.0,439239.36,0.18061678261256003,1.59,2,5,,,NO_CATALYST
UNIMECH,2026-09-11,SUSTAINED_EP,True,1,2026-08-04,1334.1,1259.8,29,1610.0,1568.1,296742.0,220569.1,1.3453471043768144,2.67,3,4,,,NO_CATALYST
CELLO,2026-09-11,FIZZLE_OUT_EP,False,1,2026-08-05,398.95,344.85,28,332.8,338.9,203828.0,1060755.18,0.19215366923779717,-1.8,0,0,,,
FIEMIND,2026-09-11,FIZZLE_OUT_EP,False,1,2026-08-05,2498.0,2324.5,28,2009.5,1986.8,52734.0,87255.34,0.6043641569673558,1.14,1,2,,,
GODIGIT,2026-09-11,FIZZLE_OUT_EP,False,1,2026-08-05,280.4,263.3,28,256.2,250.75,216275.0,677495.3,0.319227306816741,2.17,0,0,,,
KANSAINER,2026-09-11,FIZZLE_OUT_EP,False,1,2026-08-05,210.38,198.92,28,188.6,191.11,119478.0,307946.62,0.3879828263742593,-1.31,0,2,,,
OMNI,2026-09-11,FIZZLE_OUT_EP,False,1,2026-08-05,732.6,610.5,28,549.75,563.35,582475.0,1273148.38,0.45750755304735186,-2.41,0,0,,,
PTC,2026-09-11,FIZZLE_OUT_EP,False,1,2026-08-05,198.36,183.44,28,152.78,153.69,878717.0,2070110.64,0.42447827812720196,-0.59,0,1,,,
