SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
APLAPOLLO,2026-08-28,SUSTAINED_EP,False,1,2026-08-03,1941.5,1819.5,20,2265.6,2188.0,1037530.0,605811.96,1.7126271326832174,3.55,0,7,,,NO_CATALYST
ATULAUTO,2026-08-28,FIZZLE_OUT_EP,False,1,2026-08-03,563.35,515.45,20,483.35,481.15,49107.0,255465.12,0.192225850636674,0.46,1,0,,,
BLUEDART,2026-08-28,FIZZLE_OUT_EP,False,1,2026-08-03,5427.0,5160.3,20,4989.5,5005.5,3660.0,25539.3,0.1433085480024903,-0.32,0,0,,,
DEEPINDS,2026-08-28,SUSTAINED_EP,False,1,2026-08-03,649.3,596.9,20,674.45,667.35,184232.0,536457.4,0.34342335477150654,1.06,0,7,,,NO_CATALYST
DHAMPURSUG,2026-08-28,SUSTAINED_EP,False,1,2026-08-03,143.84,135.48,20,175.23,170.92,890434.0,780872.34,1.1403067497563046,2.52,5,3,,,NO_CATALYST
IGPL,2026-08-28,SUSTAINED_EP,True,1,2026-08-03,496.65,471.25,20,532.4,521.95,98498.0,71561.86,1.3764035758712811,2.0,2,3,,,NO_CATALYST
INDGN,2026-08-28,SUSTAINED_EP,False,1,2026-08-03,545.25,515.15,20,578.95,567.35,1891693.0,443347.78,4.26683765056859,2.04,0,7,,,NO_CATALYST
KABRAEXTRU,2026-08-28,SUSTAINED_EP,True,1,2026-08-03,418.6,394.95,20,603.5,589.6,278180.0,335141.4,0.8300377094563667,2.36,4,1,,,NO_CATALYST
PROSTARM,2026-08-28,SUSTAINED_EP,False,1,2026-08-03,135.87,127.04,20,135.31,132.52,167124.0,218590.96,0.7645512879398123,2.11,1,5,,,NO_CATALYST
REDINGTON,2026-08-28,SUSTAINED_EP,False,1,2026-08-03,347.85,321.65,20,366.0,358.4,16023073.0,7682395.06,2.085687194534877,2.12,0,5,,,NO_CATALYST
VINDHYATEL,2026-08-28,SUSTAINED_EP,True,1,2026-08-03,2383.0,1985.9,20,2585.5,2530.5,51176.0,74397.28,0.68787461046963,2.17,3,2,,,NO_CATALYST
ATHERENERG,2026-08-28,PERSISTENT_EP,True,1,2026-08-04,1450.4,1272.7,19,1616.3,1495.3,14538878.0,4488863.88,3.23887700510981,8.09,1,4,,,NO_CATALYST
EPACKPEB,2026-08-28,FIZZLE_OUT_EP,False,1,2026-08-04,260.35,243.95,19,225.65,233.95,394792.0,1345924.72,0.293323983231395,-3.55,0,0,,,
GRAPHITE,2026-08-28,SUSTAINED_EP,False,1,2026-08-04,710.05,657.95,19,696.0,683.0,930045.0,1225451.96,0.758940399426184,1.9,0,8,,,NO_CATALYST
MANINFRA,2026-08-28,PERSISTENT_EP,True,1,2026-08-04,111.61,99.82,19,122.81,115.46,7397297.0,1791217.52,4.129759181899918,6.37,1,3,,,NO_CATALYST
UNIMECH,2026-08-28,SUSTAINED_EP,False,1,2026-08-04,1334.1,1259.8,19,1503.1,1485.4,99475.0,203163.22,0.48963094796390805,1.19,2,2,,,NO_CATALYST
AGARWALEYE,2026-08-28,SUSTAINED_EP,False,1,2026-08-05,521.05,493.5,18,507.8,496.65,663188.0,1152862.56,0.5752533068642631,2.25,0,4,,,NO_CATALYST
FIEMIND,2026-08-28,FIZZLE_OUT_EP,False,1,2026-08-05,2498.0,2324.5,18,2087.7,2067.2,45157.0,82206.48,0.5493119277215129,0.99,1,2,,,
JGCHEM,2026-08-28,PERSISTENT_EP,True,1,2026-08-05,548.25,505.75,18,651.3,585.5,5912922.0,542354.72,10.902315001517826,11.24,2,3,,,NO_CATALYST
OMNI,2026-08-28,FIZZLE_OUT_EP,False,1,2026-08-05,732.6,610.5,18,565.55,575.7,317666.0,1266141.88,0.25089289361473455,-1.76,0,0,,,
PTC,2026-08-28,FIZZLE_OUT_EP,False,1,2026-08-05,198.36,183.44,18,157.69,157.96,1285321.0,1792283.02,0.7171417603454169,-0.17,0,1,,,
SUDEEPPHRM,2026-08-28,SUSTAINED_EP,False,1,2026-08-05,958.95,871.8,18,1152.1,1134.1,176989.0,271586.52,0.6516855107536265,1.59,2,3,,,NO_CATALYST
UNIPARTS,2026-08-28,PERSISTENT_EP,True,1,2026-08-05,801.65,732.95,18,873.15,808.3,467444.0,184729.6,2.5304228450665187,8.02,1,4,,,NO_CATALYST
VARROC,2026-08-28,SUSTAINED_EP,False,1,2026-08-05,717.6,680.75,18,821.85,813.15,194076.0,559796.92,0.3466900103701892,1.07,1,4,,,NO_CATALYST
BAJAJELEC,2026-08-28,FIZZLE_OUT_EP,False,1,2026-08-06,382.5,348.1,17,332.75,334.8,131210.0,461325.96,0.2844192856608373,-0.61,0,0,,,
IGARASHI,2026-08-28,FIZZLE_OUT_EP,False,1,2026-08-06,493.8,461.05,17,427.1,420.8,24661.0,387277.18,0.0636779063512082,1.5,0,0,,,
ARVSMART,2026-08-28,SUSTAINED_EP,False,1,2026-08-07,650.75,603.3,16,661.4,652.65,88204.0,213264.08,0.4135905118198996,1.34,0,4,,,NO_CATALYST
GOCLCORP,2026-08-28,FIZZLE_OUT_EP,False,1,2026-08-07,438.25,410.55,16,388.25,397.35,108569.0,141790.2,0.7657017198649836,-2.29,0,0,,,
TRAVELFOOD,2026-08-28,FIZZLE_OUT_EP,False,1,2026-08-07,1428.6,1337.2,16,1297.7,1333.9,54197.0,70476.5,0.7690081090860074,-2.71,0,0,,,
AARTIPHARM,2026-08-28,SUSTAINED_EP,False,1,2026-08-10,823.0,685.85,15,840.7,813.5,278187.0,688759.9,0.4038954648782544,3.34,1,4,,,NO_CATALYST
BEML,2026-08-28,SUSTAINED_EP,False,1,2026-08-10,1884.4,1787.8,15,1984.9,1920.6,494559.0,354527.6,1.3949802497746298,3.35,0,3,,,NO_CATALYST
ENTERO,2026-08-28,SUSTAINED_EP,True,1,2026-08-10,1315.1,1242.7,15,1808.6,1753.5,815739.0,227737.48,3.5819268747506996,3.14,4,4,,,NO_CATALYST
GARUDA,2026-08-28,FIZZLE_OUT_EP,False,1,2026-08-10,194.51,180.5,15,175.2,175.52,207234.0,1108181.3,0.18700369695825042,-0.18,0,0,,,
KPL,2026-08-28,SUSTAINED_EP,False,1,2026-08-10,3134.1,2611.8,15,3314.3,3267.1,18523.0,52229.52,0.35464618476294635,1.44,2,3,,,NO_CATALYST
SURAKSHA,2026-08-28,SUSTAINED_EP,False,1,2026-08-10,265.5,249.55,15,340.2,335.4,140946.0,180585.84,0.7804930884946462,1.43,2,3,,,NO_CATALYST
