SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
ATULAUTO,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-03,563.35,515.45,37,457.75,446.6,96934.0,233630.22,0.4149035171905415,2.5,1,0,,,
BALRAMCHIN,2026-09-23,SUSTAINED_EP,False,1,2026-08-03,646.8,586.2,37,676.4,661.05,1023714.0,3609245.14,0.2836365944375837,2.32,4,4,,,NO_CATALYST
BLUEDART,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-03,5427.0,5160.3,37,4799.5,4786.6,4902.0,24844.02,0.19731106318542652,0.27,0,0,,,
DEEPINDS,2026-09-23,SUSTAINED_EP,False,1,2026-08-03,649.3,596.9,37,772.9,761.6,335966.0,673691.44,0.4986941796380848,1.48,2,10,,,NO_CATALYST
DHAMPURSUG,2026-09-23,SUSTAINED_EP,False,1,2026-08-03,143.84,135.48,37,168.39,164.13,581058.0,983044.88,0.5910798294376957,2.6,5,11,,,NO_CATALYST
IGPL,2026-09-23,PERSISTENT_EP,False,1,2026-08-03,496.65,471.25,37,588.95,563.4,237014.0,96005.66,2.4687502799314123,4.53,4,7,,,NO_CATALYST
INDGN,2026-09-23,SUSTAINED_EP,False,1,2026-08-03,545.25,515.15,37,598.4,592.1,279828.0,596387.3,0.4692051624841776,1.06,1,10,,,NO_CATALYST
KIOCL,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-03,394.9,365.55,37,349.35,342.55,49267.0,176910.84,0.2784849136435054,1.99,0,4,,,
NOCIL,2026-09-23,PERSISTENT_EP,True,1,2026-08-03,174.05,164.17,37,206.3,193.89,7384798.0,1161256.78,6.359315292867439,6.4,2,6,,,NO_CATALYST
PROSTARM,2026-09-23,PERSISTENT_EP,True,1,2026-08-03,135.87,127.04,37,138.08,127.84,1923182.0,228353.78,8.421940727234732,8.01,2,7,,,NO_CATALYST
UTTAMSUGAR,2026-09-23,SUSTAINED_EP,False,1,2026-08-03,240.45,222.33,37,266.35,258.25,222196.0,331381.22,0.670514762423773,3.14,4,9,,,NO_CATALYST
ALKYLAMINE,2026-09-23,SUSTAINED_EP,True,1,2026-08-04,1921.2,1824.4,36,1883.0,1863.8,36583.0,112176.14,0.32612104499227734,1.03,1,8,,,NO_CATALYST
BASF,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-04,3947.1,3729.7,36,3580.4,3572.2,12952.0,46961.3,0.2758015642667473,0.23,0,5,,,
EPACKPEB,2026-09-23,SUSTAINED_EP,True,1,2026-08-04,260.35,243.95,36,253.95,250.34,891746.0,1104736.74,0.8072022661254119,1.44,0,1,,,NO_CATALYST
KEI,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-04,5500.0,5023.3,36,4722.5,4575.0,808984.0,520847.96,1.5532056610147806,3.22,0,6,,,
PNGSREVA,2026-09-23,SUSTAINED_EP,False,1,2026-08-04,510.95,443.25,36,525.95,511.7,91990.0,435693.86,0.21113448787182817,2.78,2,8,,,NO_CATALYST
CELLO,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-05,398.95,344.85,35,324.1,320.3,121087.0,1064557.84,0.11374393710725947,1.19,0,0,,,
FIEMIND,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-05,2498.0,2324.5,35,1924.5,1906.7,67467.0,92718.72,0.727652409351639,0.93,1,2,,,
GODIGIT,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-05,280.4,263.3,35,245.0,241.85,267080.0,782492.64,0.3413195042959126,1.3,0,0,,,
JGCHEM,2026-09-23,SUSTAINED_EP,False,1,2026-08-05,548.25,505.75,35,621.55,610.35,380279.0,740712.56,0.5133961816443344,1.84,2,7,,,NO_CATALYST
KANSAINER,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-05,210.38,198.92,35,182.58,180.98,147219.0,314932.28,0.4674624017582446,0.88,0,2,,,
OMNI,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-05,732.6,610.5,35,553.7,562.5,487489.0,1408981.98,0.3459866818168959,-1.56,0,0,,,
PTC,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-05,198.36,183.44,35,157.08,155.63,724814.0,2168881.06,0.3341879890822598,0.93,0,1,,,
UNIPARTS,2026-09-23,SUSTAINED_EP,False,1,2026-08-05,801.65,732.95,35,861.2,851.7,120514.0,194066.26,0.6209940872772011,1.12,1,10,,,NO_CATALYST
VSSL,2026-09-23,SUSTAINED_EP,False,1,2026-08-05,329.35,304.8,35,413.6,407.8,103560.0,397090.1,0.26079723468301025,1.42,2,9,,,NO_CATALYST
WESTLIFE,2026-09-23,PERSISTENT_EP,True,1,2026-08-05,587.0,542.55,35,598.7,574.0,991841.0,331551.5,2.991514138829111,4.3,1,7,,,NO_CATALYST
BAJAJELEC,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-06,382.5,348.1,34,329.4,323.45,91278.0,452479.0,0.20172869901144583,1.84,0,0,,,
IGARASHI,2026-09-23,FIZZLE_OUT_EP,False,1,2026-08-06,493.8,461.05,34,431.8,424.0,92008.0,493938.88,0.1862740588471189,1.84,0,0,,,
