SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
APLAPOLLO,2026-09-10,SUSTAINED_EP,False,1,2026-08-03,1941.5,1819.5,29,2194.8,2168.0,292273.0,664760.58,0.4396665638627369,1.24,0,8,,,NO_CATALYST
ATULAUTO,2026-09-10,FIZZLE_OUT_EP,False,1,2026-08-03,563.35,515.45,29,449.65,456.1,96646.0,245623.76,0.39347170648311874,-1.41,1,0,,,
BLUEDART,2026-09-10,FIZZLE_OUT_EP,False,1,2026-08-03,5427.0,5160.3,29,4882.6,4928.4,5407.0,24956.34,0.2166583721811772,-0.93,0,0,,,
KABRAEXTRU,2026-09-10,PERSISTENT_EP,True,1,2026-08-03,418.6,394.95,29,707.55,662.95,773333.0,375046.86,2.061963670353086,6.73,6,3,,,NO_CATALYST
NOCIL,2026-09-10,SUSTAINED_EP,False,1,2026-08-03,174.05,164.17,29,195.31,188.28,7274037.0,893881.54,8.137584986932385,3.73,1,5,,,NO_CATALYST
RATNAVEER,2026-09-10,SUSTAINED_EP,False,1,2026-08-03,205.79,181.38,29,310.6,299.9,3836811.0,7183489.9,0.53411517986543,3.57,3,7,,,NO_CATALYST
REDINGTON,2026-09-10,SUSTAINED_EP,False,1,2026-08-03,347.85,321.65,29,392.0,378.05,23154564.0,7039829.82,3.289080076086271,3.69,0,10,,,NO_CATALYST
ROSSTECH,2026-09-10,SUSTAINED_EP,False,1,2026-08-03,1067.1,954.1,29,1206.6,1193.7,82882.0,245714.78,0.3373097865744991,1.08,0,7,,,NO_CATALYST
CAPILLARY,2026-09-10,FIZZLE_OUT_EP,False,1,2026-08-04,534.95,495.55,28,459.9,460.3,151245.0,765391.1,0.1976048584834603,-0.09,1,2,,,
EPACKPEB,2026-09-10,FIZZLE_OUT_EP,False,1,2026-08-04,260.35,243.95,28,239.03,248.14,358765.0,1152672.24,0.3112463261889607,-3.67,0,0,,,
KEI,2026-09-10,FIZZLE_OUT_EP,False,1,2026-08-04,5500.0,5023.3,28,4640.0,4669.5,999943.0,487518.52,2.0510872079280187,-0.63,0,6,,,
FIEMIND,2026-09-10,FIZZLE_OUT_EP,False,1,2026-08-05,2498.0,2324.5,27,1986.8,2021.6,61931.0,86647.12,0.7147496650783085,-1.72,1,2,,,
GODIGIT,2026-09-10,FIZZLE_OUT_EP,False,1,2026-08-05,280.4,263.3,27,250.75,253.3,93062.0,680728.98,0.1367093259346767,-1.01,0,0,,,
