SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
ATULAUTO,2026-08-17,FIZZLE_OUT_EP,False,1,2026-08-03,563.35,515.45,11,498.0,494.6,136921.0,259681.4,0.5272653335972465,0.69,1,0,,,
BALRAMCHIN,2026-08-17,PERSISTENT_EP,True,1,2026-08-03,646.8,586.2,11,655.75,624.85,1396378.0,694982.86,2.009226529701754,4.95,1,2,,,NO_CATALYST
DALMIASUG,2026-08-17,PERSISTENT_EP,True,1,2026-08-03,411.85,350.9,11,459.6,422.4,1569227.0,597707.28,2.625410552135152,8.81,1,2,,,NO_CATALYST
DEEPINDS,2026-08-17,SUSTAINED_EP,False,1,2026-08-03,649.3,596.9,11,680.7,668.7,280305.0,509118.24,0.5505695494233324,1.79,0,5,,,NO_CATALYST
DHAMPURSUG,2026-08-17,PERSISTENT_EP,True,1,2026-08-03,143.84,135.48,11,170.87,160.93,1381925.0,342274.92,4.037470814396801,6.18,3,1,,,NO_CATALYST
INDGN,2026-08-17,SUSTAINED_EP,False,1,2026-08-03,545.25,515.15,11,561.75,555.8,174182.0,410107.88,0.4247223925568072,1.07,0,4,,,NO_CATALYST
PROSTARM,2026-08-17,SUSTAINED_EP,False,1,2026-08-03,135.87,127.04,11,135.96,134.39,126855.0,225275.78,0.5631098025717634,1.17,1,2,,,NO_CATALYST
RATNAVEER,2026-08-17,PERSISTENT_EP,False,1,2026-08-03,205.79,181.38,11,244.87,230.16,18091539.0,5569214.66,3.2484901560608908,6.39,3,3,,,NO_CATALYST
ROSSTECH,2026-08-17,SUSTAINED_EP,False,1,2026-08-03,1067.1,954.1,11,1108.9,1073.45,591610.0,252574.98,2.342314349584428,3.3,0,4,,,NO_CATALYST
UTTAMSUGAR,2026-08-17,PERSISTENT_EP,False,1,2026-08-03,240.45,222.33,11,283.0,264.29,708663.0,131991.24,5.369015398294614,7.08,3,2,,,NO_CATALYST
VINDHYATEL,2026-08-17,SUSTAINED_EP,True,1,2026-08-03,2383.0,1985.9,11,2486.6,2401.6,48718.0,80455.78,0.6055251717154442,3.54,2,1,,,NO_CATALYST
EPACKPEB,2026-08-17,FIZZLE_OUT_EP,False,1,2026-08-04,260.35,243.95,10,221.55,229.7,1116258.0,2330910.6,0.47889352770543836,-3.55,0,0,,,
GRAPHITE,2026-08-17,SUSTAINED_EP,False,1,2026-08-04,710.05,657.95,10,729.5,721.6,527724.0,1246931.58,0.4232180886781294,1.09,0,5,,,NO_CATALYST
KEI,2026-08-17,SUSTAINED_EP,False,1,2026-08-04,5500.0,5023.3,10,5873.0,5700.0,343807.0,408756.6,0.8411044616771938,3.04,0,4,,,NO_CATALYST
MANYAVAR,2026-08-17,SUSTAINED_EP,False,1,2026-08-04,485.9,418.75,10,541.85,528.75,401341.0,1265119.8,0.3172355693113016,2.48,0,5,,,NO_CATALYST
YASHO,2026-08-17,SUSTAINED_EP,False,1,2026-08-04,4359.9,3884.8,10,4362.3,4215.7,58050.0,56493.3,1.0275554800303752,3.48,0,3,,,NO_CATALYST
EMIL,2026-08-17,SUSTAINED_EP,True,1,2026-08-05,147.56,133.17,9,192.42,189.44,3235362.0,6872222.48,0.47078830893728574,1.57,3,3,,,NO_CATALYST
GODIGIT,2026-08-17,FIZZLE_OUT_EP,True,1,2026-08-05,280.4,263.3,9,254.85,259.65,456821.0,1139034.86,0.401059718224954,-1.85,0,0,,,
HINDCOPPER,2026-08-17,PERSISTENT_EP,True,1,2026-08-05,533.8,492.35,9,572.65,529.05,29333771.0,5412732.68,5.419401388209699,8.24,1,3,,,NO_CATALYST
MMP,2026-08-17,SUSTAINED_EP,False,1,2026-08-05,329.35,301.05,9,350.0,337.5,96918.0,62959.64,1.5393671247167233,3.7,1,2,,,NO_CATALYST
OMNI,2026-08-17,FIZZLE_OUT_EP,False,1,2026-08-05,732.6,610.5,9,564.45,579.0,417573.0,1246800.48,0.3349156554703925,-2.51,0,0,,,
PTC,2026-08-17,FIZZLE_OUT_EP,False,1,2026-08-05,198.36,183.44,9,160.62,161.47,1418832.0,1814113.32,0.782107702070122,-0.53,0,1,,,
VSSL,2026-08-17,SUSTAINED_EP,True,1,2026-08-05,329.35,304.8,9,361.55,353.35,453421.0,180222.78,2.515891720236476,2.32,1,3,,,NO_CATALYST
NEULANDLAB,2026-08-17,SUSTAINED_EP,False,1,2026-08-06,21543.0,19956.0,8,23661.0,23320.0,93991.0,69331.06,1.3556838738654797,1.46,1,3,,,NO_CATALYST
RACLGEAR,2026-08-17,FIZZLE_OUT_EP,True,1,2026-08-06,1475.0,1393.1,8,1343.4,1387.3,26508.0,33882.88,0.7823419969022705,-3.16,0,0,,,
ROLEXRINGS,2026-08-17,SUSTAINED_EP,False,1,2026-08-06,152.8,144.82,8,179.46,176.3,2478080.0,3745672.52,0.6615847986625376,1.79,1,3,,,NO_CATALYST
ARVSMART,2026-08-17,SUSTAINED_EP,False,1,2026-08-07,650.75,603.3,7,670.35,655.6,125853.0,279296.32,0.45060744087140137,2.25,0,2,,,NO_CATALYST
AVALON,2026-08-17,PERSISTENT_EP,True,1,2026-08-07,1965.3,1774.5,7,2059.4,1940.8,923261.0,393717.62,2.3449826807344816,6.11,1,1,,,NO_CATALYST
ENRIN,2026-08-17,SUSTAINED_EP,True,1,2026-08-07,3648.8,3252.2,7,3605.7,3536.3,288294.0,601567.46,0.47923802261511955,1.96,0,1,,,NO_CATALYST
AARTIPHARM,2026-08-17,SUSTAINED_EP,True,1,2026-08-10,823.0,685.85,6,861.95,851.2,520496.0,639208.7,0.8142817830858686,1.26,1,1,,,NO_CATALYST
BEML,2026-08-17,SUSTAINED_EP,True,1,2026-08-10,1884.4,1787.8,6,1908.5,1874.4,386580.0,328363.34,1.1772934213667092,1.82,0,1,,,NO_CATALYST
KPL,2026-08-17,PERSISTENT_EP,True,1,2026-08-10,3134.1,2611.8,6,3598.1,3436.5,102313.0,50485.22,2.0265931296327917,4.7,2,1,,,NO_CATALYST
PIXTRANS,2026-08-17,SUSTAINED_EP,True,1,2026-08-10,1986.5,1717.2,6,1938.8,1896.8,27203.0,135932.84,0.20012088322439228,2.21,0,1,,,NO_CATALYST
SURAKSHA,2026-08-17,SUSTAINED_EP,True,1,2026-08-10,265.5,249.55,6,308.45,304.9,315695.0,162642.26,1.9410391862483956,1.16,2,1,,,NO_CATALYST
THOMASCOTT,2026-08-17,FIZZLE_OUT_EP,True,1,2026-08-10,349.05,315.15,6,301.1,346.9,335204.0,81088.72,4.133793208229209,-13.2,0,0,,,
FINCABLES,2026-08-17,PERSISTENT_EP,False,1,2026-08-11,1207.85,1058.05,5,1320.85,1246.85,2336079.0,974456.0,2.3973160409500274,5.93,2,0,,,NO_CATALYST
INDSWFTLAB,2026-08-17,SUSTAINED_EP,False,1,2026-08-11,284.68,237.24,5,313.02,304.18,2553952.0,1378077.06,1.8532722691138912,2.91,1,2,,,NO_CATALYST
LUMAXTECH,2026-08-17,SUSTAINED_EP,False,1,2026-08-11,2076.3,1738.2,5,2049.0,2025.7,134817.0,277193.42,0.4863643588653728,1.15,0,2,,,NO_CATALYST
POLYMED,2026-08-17,FIZZLE_OUT_EP,True,1,2026-08-11,1863.9,1772.4,5,1733.6,1786.2,157632.0,165858.6,0.9503999189671202,-2.94,0,0,,,
ARIES,2026-08-17,PERSISTENT_EP,False,1,2026-08-12,397.35,355.8,4,434.65,413.5,183764.0,41553.98,4.422296011116143,5.11,2,0,,,NO_CATALYST
DOLPHIN,2026-08-17,PERSISTENT_EP,True,1,2026-08-12,494.35,440.55,4,576.85,508.1,274715.0,75100.6,3.657960122821921,13.53,1,0,,,NO_CATALYST
KENNAMET,2026-08-17,SUSTAINED_EP,False,1,2026-08-12,3572.3,3301.9,4,3551.7,3513.3,31294.0,22804.86,1.3722513534395737,1.09,0,2,,,NO_CATALYST
GPIL,2026-08-17,PERSISTENT_EP,True,1,2026-08-13,243.31,228.99,3,250.82,235.43,4360351.0,1530317.66,2.8493110378142013,6.54,1,0,,,NO_CATALYST
SKFINDIA,2026-08-17,PERSISTENT_EP,True,1,2026-08-13,1606.3,1527.6,3,1652.8,1573.3,356347.0,66878.4,5.32828237517644,5.05,1,0,,,NO_CATALYST
BALUFORGE,2026-08-17,SUSTAINED_EP,True,1,2026-08-14,493.75,446.25,2,513.35,493.75,4666822.0,749414.94,6.227287115466367,3.97,0,1,,,NO_CATALYST
ELGIEQUIP,2026-08-17,SUSTAINED_EP,True,1,2026-08-14,609.5,576.55,2,624.2,609.5,1399590.0,437554.78,3.1986623480607386,2.41,0,1,,,NO_CATALYST
HAPPSTMNDS,2026-08-17,SUSTAINED_EP,True,1,2026-08-14,420.2,394.8,2,426.8,420.2,3199998.0,1410058.16,2.2694085185819572,1.57,0,1,,,NO_CATALYST
MANORAMA,2026-08-17,PERSISTENT_EP,True,1,2026-08-14,1737.1,1614.1,2,1943.4,1737.1,7248199.0,303937.64,23.847651774883822,11.88,1,0,,,NO_CATALYST
SHANTIGOLD,2026-08-17,PERSISTENT_EP,True,1,2026-08-14,247.66,231.9,2,266.84,247.66,5540521.0,1396175.84,3.968354731020127,7.74,1,0,,,NO_CATALYST
TVSSRICHAK,2026-08-17,PERSISTENT_EP,True,1,2026-08-14,4478.1,3994.9,2,4868.9,4478.1,298746.0,20892.58,14.299143523681613,8.73,1,0,,,NO_CATALYST
CAMLINFINE,2026-08-17,NEW_EP,True,1,2026-08-17,114.11,103.76,1,114.11,103.76,14277375.0,1411024.54,10.12,9.97,0,0,,,NO_CATALYST
EXPLEOSOL,2026-08-17,NEW_EP,True,1,2026-08-17,923.05,815.95,1,923.05,815.95,6142838.0,70667.78,86.93,13.13,0,0,,,NO_CATALYST
GKSL,2026-08-17,NEW_EP,True,1,2026-08-17,151.36,136.43,1,151.36,136.43,3424803.0,284908.74,12.02,10.94,0,0,,,NO_CATALYST
