SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
ATULAUTO,2026-08-31,FIZZLE_OUT_EP,False,1,2026-08-03,563.35,515.45,21,486.7,483.35,80545.0,255421.2,0.31534187451942125,0.69,1,0,,,
BALRAMCHIN,2026-08-31,PERSISTENT_EP,False,1,2026-08-03,646.8,586.2,21,693.5,654.85,39555765.0,2223514.68,17.789747626042207,5.9,3,2,,,NO_CATALYST
BLUEDART,2026-08-31,FIZZLE_OUT_EP,False,1,2026-08-03,5427.0,5160.3,21,4924.0,4989.5,9084.0,25452.7,0.35689730362594146,-1.31,0,0,,,
DALMIASUG,2026-08-31,SUSTAINED_EP,False,1,2026-08-03,411.85,350.9,21,484.15,477.95,999987.0,762799.94,1.3109426830841127,1.3,2,4,,,NO_CATALYST
DEEPINDS,2026-08-31,SUSTAINED_EP,False,1,2026-08-03,649.3,596.9,21,689.85,674.45,307643.0,537204.08,0.5726743549676689,2.28,0,8,,,NO_CATALYST
DHAMPURSUG,2026-08-31,SUSTAINED_EP,False,1,2026-08-03,143.84,135.48,21,179.19,175.23,2505634.0,796286.64,3.146648297402051,2.26,5,4,,,NO_CATALYST
INDGN,2026-08-31,PERSISTENT_EP,True,1,2026-08-03,545.25,515.15,21,611.65,578.95,3972278.0,478583.06,8.30008065893515,5.65,1,7,,,NO_CATALYST
LUMAXIND,2026-08-31,SUSTAINED_EP,False,1,2026-08-03,5772.5,5284.5,21,6233.5,6071.0,22681.0,17555.76,1.2919406508177373,2.68,0,5,,,NO_CATALYST
NOCIL,2026-08-31,SUSTAINED_EP,False,1,2026-08-03,174.05,164.17,21,171.45,164.96,1326791.0,1620418.1,0.8187954701320603,3.93,0,2,,,NO_CATALYST
RATNAVEER,2026-08-31,SUSTAINED_EP,False,1,2026-08-03,205.79,181.38,21,306.02,294.95,9205781.0,6860741.9,1.3418054685893372,3.75,3,6,,,NO_CATALYST
SPORTKING,2026-08-31,SUSTAINED_EP,False,1,2026-08-03,229.63,201.26,21,226.71,222.94,338311.0,766918.12,0.44113053424790644,1.69,0,2,,,NO_CATALYST
ALIVUS,2026-08-31,PERSISTENT_EP,True,1,2026-08-04,1335.8,1214.4,20,1405.7,1350.2,1220512.0,133630.54,9.133481014145419,4.11,1,3,,,NO_CATALYST
ATHERENERG,2026-08-31,PERSISTENT_EP,False,1,2026-08-04,1450.4,1272.7,20,1717.7,1616.3,19768043.0,4719786.94,4.188333764066053,6.27,2,4,,,NO_CATALYST
EPACKPEB,2026-08-31,FIZZLE_OUT_EP,False,1,2026-08-04,260.35,243.95,20,221.7,225.65,291830.0,1264673.32,0.2307552435754713,-1.75,0,0,,,
KEI,2026-08-31,SUSTAINED_EP,False,1,2026-08-04,5500.0,5023.3,20,5740.3,5570.0,297706.0,421459.12,0.7063698135183313,3.06,0,6,,,NO_CATALYST
AGARWALEYE,2026-08-31,SUSTAINED_EP,False,1,2026-08-05,521.05,493.5,19,513.2,507.8,1926860.0,1164835.34,1.6541908833226162,1.06,0,5,,,NO_CATALYST
EMIL,2026-08-31,SUSTAINED_EP,False,1,2026-08-05,147.56,133.17,19,180.61,177.35,1214913.0,6926268.7,0.17540656486514883,1.84,3,5,,,NO_CATALYST
FIEMIND,2026-08-31,FIZZLE_OUT_EP,False,1,2026-08-05,2498.0,2324.5,19,2036.2,2087.7,80331.0,82628.68,0.9721927059708567,-2.47,1,2,,,
GODIGIT,2026-08-31,FIZZLE_OUT_EP,False,1,2026-08-05,280.4,263.3,19,257.4,262.35,315646.0,818554.02,0.3856141345442296,-1.89,0,0,,,
KANSAINER,2026-08-31,FIZZLE_OUT_EP,True,1,2026-08-05,210.38,198.92,19,192.81,195.77,145647.0,285015.7,0.5110139546698655,-1.51,0,2,,,
OMNI,2026-08-31,FIZZLE_OUT_EP,False,1,2026-08-05,732.6,610.5,19,540.5,565.55,515214.0,1267453.88,0.4064952643483959,-4.43,0,0,,,
