SYMBOL,AS_OF_DATE,LABEL,LABEL_CHANGED,GENERATION,ANCHOR_DATE,ANCHOR_CLOSE,ANCHOR_PREV_CLOSE,SESSIONS_SINCE_ANCHOR,CLOSE,PREV_CLOSE,VOLUME,AVG_VOLUME_50,VOLUME_MULTIPLE,PCT_MOVE_VS_PREV,PERSISTENT_COUNT,SUSTAINED_COUNT,RESULT_DATE,DAYS_TO_OR_SINCE_RESULTS,CATALYST_CONTEXT
ATULAUTO,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-03,563.35,515.45,34,446.45,441.4,52416.0,236514.88,0.2216181916334397,1.14,1,0,,,
BLUEDART,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-03,5427.0,5160.3,34,4821.0,4811.3,10165.0,24700.76,0.4115257992061783,0.2,0,0,,,
DEEPINDS,2026-09-18,SUSTAINED_EP,True,1,2026-08-03,649.3,596.9,34,743.35,734.7,137404.0,667138.5,0.2059602316460525,1.18,2,9,,,NO_CATALYST
DHAMPURSUG,2026-09-18,SUSTAINED_EP,False,1,2026-08-03,143.84,135.48,34,156.22,151.72,762354.0,952606.88,0.8002818539374815,2.97,5,8,,,NO_CATALYST
INDGN,2026-09-18,SUSTAINED_EP,False,1,2026-08-03,545.25,515.15,34,600.1,591.75,469267.0,594165.44,0.7897918128661271,1.41,1,9,,,NO_CATALYST
KIOCL,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-03,394.9,365.55,34,340.65,337.7,77819.0,177704.22,0.4379130670053868,0.87,0,4,,,
LUMAXIND,2026-09-18,SUSTAINED_EP,False,1,2026-08-03,5772.5,5284.5,34,5851.0,5724.0,10193.0,20202.66,0.5045375212967005,2.22,0,8,,,NO_CATALYST
ROSSTECH,2026-09-18,SUSTAINED_EP,True,1,2026-08-03,1067.1,954.1,34,1374.3,1357.2,911139.0,335469.98,2.7160075545358784,1.26,2,8,,,NO_CATALYST
URBANCO,2026-09-18,SUSTAINED_EP,False,1,2026-08-03,146.19,129.39,34,169.11,162.81,11152442.0,10405415.82,1.071792054534155,3.87,2,7,,,NO_CATALYST
UTTAMSUGAR,2026-09-18,SUSTAINED_EP,False,1,2026-08-03,240.45,222.33,34,260.25,252.4,127683.0,330409.58,0.38643855302258484,3.11,4,8,,,NO_CATALYST
VINDHYATEL,2026-09-18,SUSTAINED_EP,False,1,2026-08-03,2383.0,1985.9,34,2660.0,2632.5,35119.0,85387.46,0.4112899013508541,1.04,5,7,,,NO_CATALYST
ALIVUS,2026-09-18,SUSTAINED_EP,False,1,2026-08-04,1335.8,1214.4,33,1430.8,1387.8,304330.0,165318.44,1.8408714720511516,3.1,1,9,,,NO_CATALYST
BASF,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-04,3947.1,3729.7,33,3605.7,3601.6,35931.0,45214.96,0.7946706134429844,0.11,0,5,,,
CAPILLARY,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-04,534.95,495.55,33,484.05,448.95,532692.0,780871.34,0.6821764005322567,7.82,1,2,,,
EPACKPEB,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-04,260.35,243.95,33,226.26,222.26,315915.0,1120444.32,0.2819551086661763,1.8,0,0,,,
GRAPHITE,2026-09-18,SUSTAINED_EP,False,1,2026-08-04,710.05,657.95,33,830.85,814.1,2312208.0,2480199.18,0.9322670609059712,2.06,2,13,,,NO_CATALYST
KEI,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-04,5500.0,5023.3,33,4650.0,4560.0,573397.0,519548.66,1.1036444594044377,1.97,0,6,,,
PNGSREVA,2026-09-18,SUSTAINED_EP,False,1,2026-08-04,510.95,443.25,33,495.75,489.4,49612.0,438845.4,0.11305120208620165,1.3,2,6,,,NO_CATALYST
UNIMECH,2026-09-18,SUSTAINED_EP,False,1,2026-08-04,1334.1,1259.8,33,1591.3,1570.6,189186.0,236824.62,0.798844309345878,1.32,3,6,,,NO_CATALYST
ARTEMISMED,2026-09-18,SUSTAINED_EP,False,1,2026-08-05,322.15,301.75,32,338.5,330.85,335686.0,408385.7,0.8219827481716426,2.31,1,8,,,NO_CATALYST
CELLO,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-05,398.95,344.85,32,322.45,327.6,240397.0,1059913.62,0.22680810536239734,-1.57,0,0,,,
EMIL,2026-09-18,PERSISTENT_EP,True,1,2026-08-05,147.56,133.17,32,196.28,185.07,15751870.0,6957139.82,2.2641301465175956,6.06,4,7,,,NO_CATALYST
FIEMIND,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-05,2498.0,2324.5,32,1937.3,1900.9,71600.0,90607.3,0.7902233043032956,1.91,1,2,,,
GODIGIT,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-05,280.4,263.3,32,239.0,255.5,3424067.0,681383.68,5.025167318360193,-6.46,0,0,,,
KANSAINER,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-05,210.38,198.92,32,183.96,184.2,672383.0,305643.14,2.199895603742325,-0.13,0,2,,,
OMNI,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-05,732.6,610.5,32,556.15,568.65,6045799.0,1277779.98,4.731486714950723,-2.2,0,0,,,
PTC,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-05,198.36,183.44,32,156.23,155.93,1628957.0,2128447.08,0.7653265215313693,0.19,0,1,,,
VARROC,2026-09-18,SUSTAINED_EP,False,1,2026-08-05,717.6,680.75,32,861.55,846.15,223364.0,638629.52,0.34975520705651064,1.82,2,9,,,NO_CATALYST
BAJAJELEC,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-06,382.5,348.1,31,323.05,325.3,113896.0,454597.56,0.25054247981445393,-0.69,0,0,,,
GMMPFAUDLR,2026-09-18,PERSISTENT_EP,True,1,2026-08-06,979.85,857.1,31,1467.0,1363.4,1207844.0,390729.72,3.0912519272913257,7.6,4,11,,,NO_CATALYST
IGARASHI,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-06,493.8,461.05,31,432.35,428.8,77496.0,494119.96,0.15683640871338206,0.83,0,0,,,
MAZDOCK,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-06,2530.0,2380.5,31,2280.0,2210.0,850778.0,778048.9,1.0934762583688507,3.17,0,2,,,
ROLEXRINGS,2026-09-18,SUSTAINED_EP,False,1,2026-08-06,152.8,144.82,31,172.08,169.82,832907.0,3995264.6,0.20847355141384127,1.33,1,8,,,NO_CATALYST
TATATECH,2026-09-18,FIZZLE_OUT_EP,True,1,2026-08-06,801.55,754.0,31,722.45,758.75,2215517.0,1546132.6,1.4329411332507962,-4.78,1,3,,,
ARVSMART,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-07,650.75,603.3,30,550.1,553.45,118593.0,223149.86,0.5314500309343685,-0.61,0,4,,,
AVALON,2026-09-18,PERSISTENT_EP,True,1,2026-08-07,1965.3,1774.5,30,2537.7,2230.0,4310981.0,487906.78,8.835665288356926,13.8,4,6,,,NO_CATALYST
DEVYANI,2026-09-18,SUSTAINED_EP,False,1,2026-08-07,134.73,123.86,30,140.62,138.51,2466888.0,4674108.14,0.5277772627656835,1.52,1,6,,,NO_CATALYST
PGIL,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-07,2464.1,2221.5,30,1146.1,1143.1,101084.0,150147.66,0.6732306051256476,0.26,0,2,,,
DIAMONDYD,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-07,1227.4,1166.2,30,1088.1,1100.4,15018.0,39665.28,0.3786182777481969,-1.12,0,0,,,
TRAVELFOOD,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-07,1428.6,1337.2,30,1256.1,1232.0,42342.0,72947.34,0.5804461135937239,1.96,0,0,,,
BEML,2026-09-18,PERSISTENT_EP,True,1,2026-08-10,1884.4,1787.8,29,2135.0,2013.3,1380251.0,398796.98,3.4610367410505467,6.04,1,9,,,NO_CATALYST
ENTERO,2026-09-18,SUSTAINED_EP,False,1,2026-08-10,1315.1,1242.7,29,1732.3,1666.6,244661.0,284452.46,0.8601120904350765,3.94,4,8,,,NO_CATALYST
GARUDA,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-10,194.51,180.5,29,175.53,174.82,180277.0,926419.18,0.19459549617701136,0.41,0,0,,,
RAMCOIND,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-10,377.2,339.65,29,332.1,320.9,174010.0,664087.08,0.2620288893438493,3.49,0,0,,,
SURAKSHA,2026-09-18,SUSTAINED_EP,False,1,2026-08-10,265.5,249.55,29,335.1,328.95,117799.0,194116.7,0.6068462940076768,1.87,2,6,,,NO_CATALYST
THOMASCOTT,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-10,349.05,315.15,29,236.55,234.9,23906.0,84166.46,0.28403238059436026,0.7,0,0,,,
ARE&M,2026-09-18,FIZZLE_OUT_EP,False,1,2026-08-11,970.25,897.7,28,796.0,795.3,760908.0,944458.24,0.8056555258599893,0.09,0,0,,,
FINCABLES,2026-09-18,SUSTAINED_EP,False,1,2026-08-11,1207.85,1058.05,28,1411.2,1395.8,1061919.0,1308019.66,0.8118524762846455,1.1,3,6,,,NO_CATALYST
