TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-25,2026-09-25,CM,NSE,STK,15193,INE661I01014,BGRENERGY,BE,,,,,BGR ENERGY SYSTEMS LTD,252.98,259.53,248.00,255.81,257.00,251.53,,255.57,,,28236,7167269.46,394,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,758228,INE0ZRC01017,BHADORA,ST,,,,,BHADORA INDUSTRIES LTD,126.60,127.00,120.25,126.70,126.80,126.50,,126.70,,,42000,5228280.00,33,F1,1200,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,13400,INE354C01027,BHAGERIA,EQ,,,,,BHAGERIA INDUSTRIES LTD,361.00,395.60,361.00,394.60,394.95,359.65,,394.57,,,933103,364833164.15,12120,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,6164,INE414D01027,BHAGCHEM,EQ,,,,,BHAGIRADHA CHEM & INDS L,244.00,246.95,242.85,245.60,245.00,244.85,,245.60,,,65273,15998742.50,852,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,20776,INE458B01036,BHAGYANGR,EQ,,,,,BHAGYANAGAR INDIA LIMITED,430.05,437.65,422.30,425.55,423.05,432.30,,425.55,,,91739,39192677.55,5073,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,19556,INE474E01029,BHANDARI,EQ,,,,,BHANDARI HOSIERY EXP LTD,2.93,2.97,2.91,2.93,2.93,2.93,,2.93,,,69403,203278.32,169,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,419,INE922A01025,BEPL,EQ,,,,,BHANSALI ENG. POLYMERS LT,127.09,129.30,126.02,126.43,126.29,127.09,,126.43,,,872863,110830321.72,7805,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,13761,INE464A01036,BBL,EQ,,,,,BHARAT BIJLEE LTD,2202.90,2212.20,2148.00,2162.90,2161.00,2203.10,,2162.92,,,30435,65990732.90,3760,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760726,INE05XR01022,BHARATCOAL,EQ,,,,,BHARAT COKING COAL LTD,32.13,32.26,31.85,32.03,32.00,32.13,,32.03,,,2871997,92099470.54,14648,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,2144,INE171Z01026,BDL,EQ,,,,,BHARAT DYNAMICS LIMITED,1155.00,1166.70,1138.30,1140.00,1140.00,1155.00,,1140.08,,,936577,1075856827.70,38846,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,383,INE263A01024,BEL,EQ,,,,,BHARAT ELECTRONICS LTD,392.00,394.55,388.60,393.55,393.55,392.00,,393.51,,,6083441,2383327213.10,95863,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,422,INE465A01025,BHARATFORG,EQ,,,,,BHARAT FORGE LTD,1991.20,2009.10,1982.00,2008.00,2008.00,1998.90,,2007.99,,,549393,1095203533.10,27151,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,9397,INE561C01019,BHARATGEAR,BE,,,,,BHARAT GEARS LTD,100.40,101.99,100.00,101.51,101.50,100.33,,101.50,,,12275,1242508.18,86,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,764623,INE365Y01019,BPLPHARMA,EQ,,,,,BHARAT PARENTERALS LTD.,1578.90,1898.00,1570.10,1898.00,1898.00,1581.70,,1897.97,,,35202,64058586.80,2342,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,526,INE029A01011,BPCL,EQ,,,,,BHARAT PETROLEUM CORP  LT,308.10,309.40,305.80,308.50,308.50,307.10,,308.46,,,1893466,582486820.45,20754,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,3834,INE838B01021,BHARATRAS,EQ,,,,,BHARAT RASAYAN LTD,1122.20,1122.20,1090.10,1096.80,1091.10,1114.00,,1096.69,,,36304,39988609.80,3271,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,21683,INE727S01012,BRNL,EQ,,,,,BHARAT ROAD NETWORK LTD,16.42,17.37,16.26,16.69,16.69,16.71,,16.69,,,21702,360615.10,228,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,30244,INE415D01024,BHARATSE,EQ,,,,,BHARAT SEATS LIMITED,218.98,218.98,212.42,214.09,214.70,217.55,,214.09,,,68904,14766028.28,3857,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,16123,INE316L01019,BHARATWIRE,EQ,,,,,BHARAT WIRE ROPES LTD.,166.00,166.91,163.00,164.97,164.15,165.34,,165.02,,,106706,17621089.89,2565,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,10604,INE397D01024,BHARTIARTL,EQ,,,,,BHARTI AIRTEL LIMITED,1794.00,1801.70,1785.00,1785.40,1785.40,1795.80,,1785.40,,,4766200,8541617484.90,206076,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,23489,INE343G01021,BHARTIHEXA,EQ,,,,,BHARTI HEXACOM LIMITED,1505.20,1505.20,1477.00,1481.80,1479.90,1507.20,,1481.82,,,76049,112903471.50,9802,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,7848,INE828A01016,BIL,EQ,,,,,BHARTIYA INTERNATIONAL,1031.00,1031.00,1001.10,1010.85,1005.00,1010.25,,1010.80,,,4693,4749998.75,601,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,438,INE257A01026,BHEL,EQ,,,,,BHEL,417.75,423.00,411.80,418.95,418.95,415.35,,418.95,,,6852409,2858194653.35,61864,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,762621,INE274K01012,BTTL,BE,,,,,BHILWARA TECHNICAL TEXT L,39.00,40.88,39.00,40.50,40.50,39.00,,40.03,,,1930,77393.80,13,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,18431,INE412U01025,BIGBLOC,EQ,,,,,BIGBLOC CONSTRUCTION LTD,40.90,40.99,39.01,40.01,39.76,40.56,,40.01,,,38486,1543664.89,703,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,11966,INE00E101023,BIKAJI,EQ,,,,,BIKAJI FOODS INTERN LTD,575.20,579.75,565.15,573.95,569.45,575.20,,573.89,,,71004,40540892.30,5277,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,25527,INE0SQH01013,BIKEWO,ST,,,,,BIKEWO GREEN TECH LIMITED,122.10,122.10,120.35,120.35,120.35,122.80,,120.35,,,74000,8948000.00,23,F1,2000,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,13622,INE071A01013,BILVYAPAR,BE,,,,,BIL VYAPAR LIMITED,4.29,4.40,4.18,4.39,4.40,4.29,,4.39,,,6506,27822.44,26,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,762586,INE986A01012,BI,BE,,,,,BILCARE LTD.,100.72,100.72,100.72,100.72,100.72,102.77,,104.39,,,6526,657298.72,21,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,759806,INE0HOQ01053,GROWW,EQ,,,,,BILLIONBRAINS GARAGE VN L,186.55,189.40,185.00,187.06,187.25,186.55,,187.07,,,14081481,2630691802.88,127467,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,762588,INE469A01019,BIMETAL,EQ,,,,,BIMETAL BEARINGS LTD.,660.00,661.00,648.00,648.00,648.00,659.10,,648.00,,,107,70620.00,7,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,763598,INE1BKA01015,BMLL,SM,,,,,BIO MEDICA LABORATORIES L,163.00,166.00,161.95,164.50,163.00,168.50,,164.50,,,35000,5712450.00,24,F1,1000,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,11373,INE376G01013,BIOCON,EQ,,,,,BIOCON LIMITED.,387.50,388.70,380.50,382.15,382.15,387.00,,381.85,,,2694397,1035636000.60,40899,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,4136,INE829A01014,BIOFILCHEM,EQ,,,,,BIOFIL CHEM & PHARMA LTD,32.11,32.98,32.11,32.44,32.40,32.33,,32.44,,,5741,186381.20,105,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760942,INE0XW001014,BIOPOL,SM,,,,,BIOPOL CHEMICALS LIMITED,46.60,47.25,46.60,46.70,46.70,47.60,,46.70,,,3600,168660.00,3,F1,1200,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,477,INE800A01015,BIRLACABLE,EQ,,,,,BIRLA CABLE LIMITED,350.90,362.45,331.00,362.45,362.45,345.20,,362.60,,,488468,171559926.40,11372,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,480,INE340A01012,BIRLACORPN,EQ,,,,,BIRLA CORPORATION LTD,840.90,855.00,834.20,850.30,852.40,840.90,,850.30,,,35349,29924188.95,3250,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,762596,INE372E01025,BIRLAPREC,BE,,,,,BIRLA PRECISION TECH L,56.47,57.47,54.15,55.03,55.45,56.47,,54.94,,,80065,4418004.48,375,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,1455,INE557A01011,BIRLANU,EQ,,,,,BIRLANU LIMITED,1414.80,1448.90,1383.10,1438.80,1425.00,1421.30,,1438.81,,,10226,14471724.00,1307,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,24404,INF209KC1134,ABGSEC,EQ,,,,,BIRLASLAMC - ABGSEC,113.77,113.77,113.26,113.26,113.26,113.95,,113.26,,,1021,116156.11,6,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760247,INF209KC1670,ABSL10BANK,EQ,,,,,BIRLASLAMC - ABSL10BANK,163.98,164.75,163.71,164.19,164.39,164.16,,164.19,,,174,28577.77,12,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,13987,INF209KB17D5,ABSLBANETF,EQ,,,,,BIRLASLAMC - ABSLBANETF,57.26,57.26,56.88,57.05,56.94,57.26,,57.05,,,9293,530101.19,179,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,14518,INF209KB18T9,ABSLLIQUID,EQ,,,,,BIRLASLAMC - ABSLLIQUID,1000.01,1000.01,999.99,1000.00,1000.00,1000.01,,1000.00,,,802,801998.26,10,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,761066,INF209KC1662,ABSLMSCIN,EQ,,,,,BIRLASLAMC - ABSLMSCIN,28.59,28.59,28.37,28.47,28.47,28.51,,28.47,,,25,712.31,4,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,7339,INF209KB16D7,ABSLNN50ET,EQ,,,,,BIRLASLAMC - ABSLNN50ET,75.30,75.70,75.00,75.51,75.60,75.26,,75.53,,,2718,205042.38,155,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,5957,INF209KB10E8,BSLSENETFG,EQ,,,,,BIRLASLAMC - BSLSENETFG,74.63,74.83,74.09,74.71,74.83,74.42,,74.82,,,4921,366480.77,83,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,24847,INF209KC1142,GSEC10ABSL,EQ,,,,,BIRLASLAMC - GSEC10ABSL,111.63,111.63,111.63,111.63,111.63,112.00,,111.63,,,6,669.78,3,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,6297,INF209KB10C2,HEALTHY,EQ,,,,,BIRLASLAMC - HEALTHY,17.22,17.34,17.09,17.17,17.18,17.22,,17.17,,,318507,5476141.06,987,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,10693,INF209KB14K7,MOMENTUM,EQ,,,,,BIRLASLAMC - MOMENTUM,31.28,31.28,30.42,30.63,30.62,30.67,,30.63,,,20064,614862.22,189,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,10690,INF209KB15K4,NIFTYQLITY,EQ,,,,,BIRLASLAMC - NIFTYQLITY,20.50,20.50,20.27,20.37,20.37,20.34,,20.36,,,17402,354876.63,155,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,8003,INF209KB19F6,SILVER,EQ,,,,,BIRLASLAMC - SILVER,227.20,228.65,225.13,228.33,228.65,225.73,,228.33,,,476881,108266598.69,7037,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,6462,INF209KB11D8,TECH,EQ,,,,,BIRLASLAMC - TECH,31.24,32.10,30.50,30.92,30.92,30.95,,30.92,,,27693,852963.92,203,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,23806,INF209KB19Z4,ABSLPSE,EQ,,,,,BIRLASLAMC-ABSLPSE,10.01,10.17,9.93,9.97,9.99,9.97,,9.98,,,99280,988628.38,383,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,6994,INE836A01035,BSOFT,EQ,,,,,BIRLASOFT LIMITED,277.30,278.15,273.30,274.05,274.20,277.70,,274.05,,,874041,240298027.80,20044,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,3435,INE676A01027,BBOX,EQ,,,,,BLACK BOX LIMITED,800.00,832.00,786.05,799.75,800.70,795.40,,799.83,,,814657,658880945.60,46599,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,762601,INE761G01016,BLACKROSE,BE,,,,,BLACK ROSE INDS. LTD.,114.95,116.50,112.05,115.82,116.00,112.86,,115.73,,,28521,3284456.41,245,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,27144,INE0UIZ01018,BLACKBUCK,EQ,,,,,BLACKBUCK LIMITED,587.95,602.80,584.30,598.95,599.70,592.95,,598.95,,,660012,391522051.45,28507,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,8132,INE791A01024,BLBLIMITED,EQ,,,,,BLB LIMITED,17.00,17.59,16.92,17.10,17.04,17.12,,17.10,,,75246,1289480.72,326,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,19269,INE416D01022,BLISSGVS,BE,,,,,BLISS GVS PHARMA LTD,685.10,715.00,670.00,704.70,710.00,687.05,,704.73,,,433524,305179935.15,3909,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,22566,INE0NLT01010,BLSE,EQ,,,,,BLS E-SERVICES LIMITED,328.45,333.00,322.00,324.55,323.90,326.70,,324.56,,,242706,79586148.60,6261,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,17279,INE153T01027,BLS,EQ,,,,,BLS INTL SERVS LTD,223.64,224.70,221.70,224.26,224.30,223.90,,224.26,,,429818,96019162.93,12310,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,765040,INE373T01047,BLUECLOUDS,EQ,,,,,BLUE CLOUD SOFTECH SOLU L,20.85,23.57,20.67,22.16,22.39,20.06,,22.16,,,69599422,1573284885.32,275753,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,7480,INE472B01011,BLUECOAST,EQ,,,,,BLUE COAST HOTELS LIMITED,21.75,21.75,19.91,21.06,21.02,20.72,,21.06,,,6145,127321.97,80,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,495,INE233B01017,BLUEDART,EQ,,,,,BLUE DART EXPRESS LTD,4793.00,4804.50,4712.00,4746.50,4730.10,4793.00,,4746.37,,,7306,34583461.80,2878,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,19686,INE0KBH01020,BLUEJET,EQ,,,,,BLUE JET HEALTHCARE LTD,573.75,576.60,563.50,570.65,571.55,573.45,,570.64,,,249831,142192738.50,12470,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,23413,INE0SAK01011,BLUEPEBBLE,ST,,,,,BLUE PEBBLE LIMITED,71.25,71.25,71.25,71.25,71.25,71.25,,71.25,,,400,28500.00,1,F1,400,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,8311,INE472A01039,BLUESTARCO,EQ,,,,,BLUE STAR LIMITED,1523.80,1570.60,1503.00,1565.00,1565.00,1525.00,,1566.11,,,570933,884020542.40,28603,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,758185,INE0X3M01010,BLUEWATER,ST,,,,,BLUE WATER LOGISTICS LTD,515.00,534.80,515.00,534.75,534.75,509.35,,534.75,,,34000,18133700.00,27,F1,1000,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,759291,INE304W01038,BLUESTONE,EQ,,,,,BLUESTONE JEWEL LFSTL LTD,803.00,816.00,776.90,809.30,806.00,807.15,,809.33,,,2086039,1671039273.75,64526,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,757520,INE0U4101014,BLUSPRING,EQ,,,,,BLUSPRING ENTERPRISES LTD,141.28,146.50,139.21,145.12,145.00,140.56,,145.11,,,758518,108860963.79,12675,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,759256,INE965W01036,BMWVENTLTD,EQ,,,,,BMW VENTURES LIMITED,52.68,52.75,52.00,52.17,52.15,52.23,,52.18,,,43483,2277888.36,661,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,762608,INE00HZ01011,BNAGROCHEM,EQ,,,,,BN AGROCHEM LTD.,210.20,210.20,198.00,208.40,209.00,207.99,,208.40,,,1315,274836.00,14,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760821,INE00XL07015,975BNAL28,N0,,,,,BNAL 9.75% 2028 SR TR 1,10135.00,10135.00,10135.00,10135.00,10135.00,9800.00,,10135.00,,,1,10135.00,1,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,25017,INE338D01028,BODALCHEM,EQ,,,,,BODAL CHEMICALS LTD,197.03,204.00,192.58,202.02,202.40,195.08,,202.01,,,1397350,278864727.12,13705,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,14150,INE0EEJ01023,BTML,EQ,,,,,BODHI TREE MULTIMEDIA LTD,7.00,8.00,6.90,7.46,7.33,6.97,,7.46,,,623099,4553282.21,482,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,11640,INE802W01023,BOHRAIND,EQ,,,,,BOHRA INDUSTRIES LIMITED,15.00,16.39,14.15,15.97,15.70,14.93,,15.97,,,75819,1186761.56,336,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,380,INE050A01025,BBTC,EQ,,,,,BOMBAY BURMAH TRADING COR,1448.50,1455.80,1426.10,1435.20,1434.70,1437.40,,1435.20,,,31881,45720655.50,2987,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,513,INE032A01023,BOMDYEING,EQ,,,,,BOMBAY DYEING & MFG. CO L,109.50,110.87,108.31,109.83,109.68,109.63,,109.83,,,277583,30388462.24,2828,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,6052,INE0I3Y01014,BMETRICS,SM,,,,,BOMBAY METRICS S C LTD,38.85,41.40,38.85,41.40,41.40,34.50,,41.40,,,27200,1085840.00,22,F1,800,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,809,INE032Z01020,BSHSL,EQ,,,,,BOMBAY SUPER HYBRID SEEDS,85.00,88.00,85.00,86.90,86.90,87.16,,87.58,,,1808,156840.34,81,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,29607,INE053F07595,704IRFC28,N6,,,,,BOND 7.04% PA TAX FREE S2,1143.90,1143.90,1086.01,1086.01,1086.01,1124.99,,1086.01,,,24,26758.92,2,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,31128,INE053F07538,810IRFC27,N2,,,,,BOND 8.10% PA TAX FREE S2,1087.00,1087.00,1087.00,1087.00,1087.00,1087.00,,1087.00,,,50,54350.00,2,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,31040,INE906B07CB9,830NHAI27,N2,,,,,BOND 8.30% PA TAX FREE S2,1004.90,1006.50,1004.75,1005.68,1005.74,1004.60,,1005.68,,,923,927965.13,25,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,603,INE053F07686,865IRFC29,NA,,,,,BOND 8.65% PA TF TI-SIIB,1107.45,1107.45,1107.40,1107.45,1107.45,1107.40,,1107.45,,,126,139533.70,5,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,31967,INE557F07108,863NHB34,N3,,,,,BOND 8.76%PA TF TR-I S 3A,6400.00,6400.00,6400.00,6400.00,6400.00,6275.00,,6400.00,,,10,64000.00,1,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,31970,INE557F07132,901NHB34,N6,,,,,BOND 9.01%PA TF TR-I S 3B,6405.00,6410.00,6405.00,6410.00,6410.00,6390.00,,6410.00,,,33,211490.00,3,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,761056,INE0B9A01018,BONLON,EQ,,,,,BONLON INDUSTRIES LIMITED,41.32,41.90,39.61,41.10,41.55,41.32,,41.08,,,11772,482777.40,269,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,757919,INE16SF01016,BORANA,EQ,,,,,BORANA WEAVES LIMITED,291.00,292.45,286.00,288.00,289.50,291.00,,288.07,,,24916,7203786.15,817,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,19401,INE02PY01013,BOROLTD,EQ,,,,,BOROSIL LIMITED,260.60,274.60,258.92,264.80,268.39,259.31,,264.79,,,1348123,358304435.86,24723,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,3149,INE666D01022,BORORENEW,EQ,,,,,BOROSIL RENEWABLES LTD,460.00,460.25,450.50,455.15,456.10,459.75,,455.15,,,289701,131720611.50,10075,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,24014,INE02L001032,BOROSCI,EQ,,,,,BOROSIL SCIENTIFIC LTD,115.88,118.49,115.05,115.55,115.30,115.77,,115.55,,,61474,7127906.34,1097,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,4491,INE782A01015,BOSCH-HCIL,EQ,,,,,BOSCH HOME COMFRT IND LTD,1748.00,1843.50,1727.20,1811.60,1823.00,1730.00,,1811.54,,,98241,177012523.40,11366,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,2181,INE323A01026,BOSCHLTD,EQ,,,,,BOSCH LIMITED,47700.00,48445.00,47700.00,48250.00,48250.00,47750.00,,48238.07,,,18852,907058045.00,9458,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,530,INE110A01019,BPL,EQ,,,,,BPL LTD,45.10,45.49,44.54,44.98,45.00,44.85,,44.98,,,27183,1222061.72,366,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,24905,INE0R4Z01018,BRACEPORT,SM,,,,,BRACE PORT LOGISTICS LTD,69.45,69.45,69.45,69.45,69.45,70.50,,69.45,,,1600,111120.00,1,F1,1600,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,764628,INE320I01017,BRAHMINFRA,EQ,,,,,BRAHMAPUTRA INFRA L,157.90,157.90,146.01,147.80,149.40,153.13,,147.89,,,41413,6190296.62,427,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,24814,INE02RE01045,FIRSTCRY,EQ,,,,,BRAINBEES SOLUTIONS LTD,179.63,181.33,176.00,180.83,180.52,179.63,,180.83,,,3472092,620705408.16,35616,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,7780,INE977Y01011,BCONCEPTS,EQ,,,,,BRAND CONCEPTS LIMITED,151.00,152.74,147.71,148.16,148.01,151.32,,148.17,,,20843,3104200.79,635,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760972,INE0XUD01014,BRANDMAN,SM,,,,,BRANDMAN RETAIL LIMITED,165.50,169.00,161.70,167.10,168.00,160.60,,167.10,,,16000,2664080.00,17,F1,800,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,15184,INE791I01019,BRIGADE,EQ,,,,,BRIGADE ENTER. LTD,606.20,610.00,595.40,597.90,596.90,606.20,,597.91,,,242813,145534591.00,20094,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,757794,INE03NU01014,BRIGHOTEL,EQ,,,,,BRIGADE HOTEL VENTURE LTD,56.11,56.94,55.75,56.13,55.80,56.11,,56.12,,,71084,3982565.82,1858,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,764633,INE630D01010,BRIGHTBR,EQ,,,,,BRIGHT BROTHERS LTD.,240.50,247.00,237.10,240.35,246.00,240.50,,239.09,,,1236,296857.80,67,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,8833,INE425B01027,BCG,EQ,,,,,BRIGHTCOM GROUP LIMITED,9.51,9.62,9.35,9.55,9.57,9.46,,9.55,,,3523610,33399837.24,4268,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,547,INE216A01030,BRITANNIA,EQ,,,,,BRITANNIA INDUSTRIES LTD,4900.50,4939.50,4883.00,4937.50,4937.50,4895.00,,4937.51,,,107642,528974912.00,13196,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,2203,INE0FDU25010,BIRET,RR,,,,,BROOKFIELD INDIA RET,338.40,338.89,335.56,337.99,338.00,336.98,,337.99,,,331171,111733679.12,7657,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,25136,INE650L01011,BROOKS,EQ,,,,,BROOKS LAB LIMITED,61.08,61.10,58.15,59.01,58.99,59.40,,59.01,,,31872,1886743.08,375,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,19585,INE118H01025,BSE,EQ,,,,,BSE LIMITED,3206.10,3209.70,3155.30,3191.50,3191.50,3183.80,,3191.50,,,4501619,14316525137.80,155125,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,559,INE594B01012,BSL,EQ,,,,,BSL LTD,120.30,122.48,119.10,120.64,120.02,120.90,,120.08,,,2183,261476.24,66,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,2716,INE295F01017,BUTTERFLY,EQ,,,,,BTRFLY GANDHI APPL LTD,565.30,572.90,560.25,566.70,565.55,568.30,,566.71,,,11663,6605711.30,599,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,24704,INE0SZ301012,BULKCORP,ST,,,,,BULKCORP INTERNATIONAL L,81.80,81.80,81.80,81.80,81.80,78.00,,81.80,,,1200,98160.00,1,F1,1200,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,15198,INE817H01022,BURNPUR,BE,,,,,BURNPUR CEMENT LIMITED,15.60,15.79,15.05,15.32,15.39,15.62,,15.32,,,23802,362575.96,222,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,764643,INE084D01010,CGVAK,EQ,,,,,C G V A K SOFTWARE & EX L,148.00,156.21,146.00,153.41,154.00,148.11,,153.65,,,7674,1151036.21,111,F1,1,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,760854,INE0SMX01019,CKKRETAIL,SM,,,,,C K K RETAIL MART LIMITED,178.00,178.00,173.00,176.70,175.10,178.35,,176.70,,,377600,66440120.00,75,F1,800,,,,,
2026-09-25,2026-09-25,CM,NSE,STK,7227,INE0BV301023,MAPMYINDIA,EQ,,,,,C.E. INFO SYSTEMS LIMITED,881.40,894.30,873.60,881.90,884.00,882.80,,881.89,,,76763,67798920.40,5282,F1,1,,,,,
